     n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 53200,         77653,           24454,          13135,    422516,           0,     127462
 53300,         77796,           24497,          13197,    423275,           0,     127380
 53400,         77932,           24533,          13181,    424064,           0,     127619
 53500,         78076,           24577,          13223,    424881,           0,     127887
 53600,         78225,           24626,          13247,    425665,           0,     128257
 53700,         78362,           24663,          13346,    426370,           0,     128577
 53800,         78517,           24718,          13299,    427120,           0,     128225
 53900,         78666,           24767,          13319,    428034,           0,     130461
 54000,         78813,           24814,          13373,    428888,           0,     132456
 54100,         78954,           24855,          13292,    429640,           0,     129388
 54200,         79105,           24906,          13400,    430553,           0,     129693
 54300,         79244,           24945,          13479,    431537,           0,     131316
 54400,         79385,           24986,          13577,    432282,           0,     131375
 54500,         79528,           25029,          13459,    433063,           0,     131277
 54600,         79668,           25069,          13617,    433969,           0,     132255
 54700,         79804,           25105,          13683,    434929,           0,     131925
 54800,         79948,           25149,          13664,    435831,           0,     132200
 54900,         80089,           25190,          13663,    436739,           0,     132638
 55000,         80236,           25237,          13673,    437610,           0,     132538
 55100,         80382,           25283,          13818,    438509,           0,     147616
 55200,         80521,           25322,          13778,    439668,           0,     134519
 55300,         80663,           25364,          14747,    440742,           0,     134656
 55400,         80806,           25407,          13690,    441348,           0,     132813
 55500,         80944,           25445,          13707,    442276,           0,     133744
 55600,         81091,           25492,          13895,    443072,           0,     134670
 55700,         81233,           25534,          13959,    443908,           0,     137053
 55800,         81384,           25585,          13846,    445017,           0,     134596
 55900,         81527,           25628,          13929,    445801,           0,     134276
 56000,         81658,           25659,          13852,    446755,           0,     134032
 56100,         81805,           25706,          13974,    447503,           0,     135689
 56200,         81957,           25758,          13961,    448610,           0,     135558
 56300,         82104,           25805,          13960,    449766,           0,     135646
 56400,         82256,           25857,          13983,    450564,           0,     135901
 56500,         82400,           25901,          14020,    451478,           0,     136273
 56600,         82531,           25932,          14050,    452443,           0,     136994
 56700,         82667,           25968,          14114,    453390,           0,     137822
 56800,         82827,           26028,          14101,    454489,           0,     136770
 56900,         82968,           26069,          14020,    455452,           0,     137249
 57000,         83115,           26116,          14629,    456415,           0,     140531
 57100,         83259,           26160,          14157,    457419,           0,     138432
 57200,         83409,           26210,          14270,    458539,           0,     138305
 57300,         83548,           26249,          14219,    459701,           0,     138942
 57400,         83692,           26293,          14241,    460532,           0,     139175
 57500,         83842,           26343,          14026,    461202,           0,     139048
 57600,         83988,           26389,          14312,    462166,           0,     139506
 57700,         84126,           26427,          14119,    462691,           0,     137748
 57800,         84265,           26466,          14333,    463589,           0,     139669
 57900,         84416,           26517,          14364,    464331,           0,     140353
 58000,         84561,           26562,          14412,    465211,           0,     140047
 58100,         84722,           26623,          14563,    466103,           0,     140712
 58200,         84876,           26677,          14468,    466801,           0,     140914
 58300,         85035,           26736,          14296,    467667,           0,     141296
 58400,         85190,           26791,          14492,    468638,           0,     141068
 58500,         85330,           26831,          14451,    469473,           0,     141598
 58600,         85467,           26868,          14536,    470285,           0,     141514
 58700,         85607,           26908,          14501,    471127,           0,     141776
 58800,         85758,           26959,          14575,    472060,           0,     172350
 58900,         85912,           27013,          14655,    472986,           0,     145612
 59000,         86063,           27064,          14930,    473757,           0,     146428
 59100,         86205,           27106,          18995,    474818,           0,     156203
 59200,         86350,           27151,          14802,    475671,           0,     143567
 59300,         86494,           27195,          14699,    476669,           0,     142981
 59400,         86651,           27252,          14393,    477782,           0,     143395
 59500,         86777,           27278,          14706,    478389,           0,     143492
 59600,         86934,           27335,          14701,    479261,           0,     144041
 59700,         87072,           27373,          14742,    480321,           0,     145339
 59800,         87212,           27413,          15141,    481167,           0,     146746
 59900,         87351,           27452,          15690,    482022,           0,     145294
 60000,         87498,           27499,          14944,    482877,           0,     146456
 60100,         87643,           27544,          14851,    483820,           0,     149137
 60200,         87782,           27583,          20560,    484671,           0,     167371
 60300,         87941,           27642,          15342,    485745,           0,     147637
 60400,         88111,           27712,          15195,    486817,           0,     148927
 60500,         88250,           27751,          15157,    487803,           0,     147542
 60600,         88392,           27793,          15190,    488666,           0,     147678
 60700,         88539,           27840,          15065,    489430,           0,     166299
 60800,         88681,           27882,          15987,    490543,           0,     156223
 60900,         88822,           27923,          15120,    491565,           0,     148286
 61000,         88971,           27972,          15232,    492504,           0,     148467
 61100,         89119,           28020,          15137,    493564,           0,     148802
 61200,         89258,           28059,          15154,    494571,           0,     149249
 61300,         89404,           28105,          15246,    495503,           0,     148694
 61400,         89557,           28158,          15245,    496729,           0,     150601
 61500,         89707,           28208,          15434,    497735,           0,     150471
 61600,         89855,           28256,          16906,    498429,           0,     156494
 61700,         90012,           28313,          15343,    499319,           0,     155821
 61800,         90159,           28360,          16501,    500172,           0,     157846
 61900,         90299,           28400,          16488,    501080,           0,     160657
 62000,         90457,           28458,          16594,    502010,           0,     159401
 62100,         90616,           28517,          16512,    502952,           0,     158589
 62200,         90762,           28563,          16125,    503876,           0,     150727
 62300,         90910,           28611,          15555,    504723,           0,     151844
 62400,         91055,           28656,          15413,    505767,           0,     154520
 62500,         91208,           28709,          15555,    506809,           0,     152873
 62600,         91350,           28751,          15838,    507754,           0,     160111
 62700,         91497,           28798,          16170,    508595,           0,     156546
 62800,         91643,           28844,          16035,    509489,           0,     158777
 62900,         91773,           28874,          15728,    510432,           0,     155141
 63000,         91927,           28928,          16046,    511573,           0,     157669
 63100,         92072,           28973,          16260,    512588,           0,     157276
 63200,         92225,           29026,          16743,    513568,           0,     158030
 63300,         92362,           29063,          16004,    514605,           0,     162987
 63400,         92518,           29119,          15873,    515687,           0,     157491
 63500,         92672,           29173,          15977,    516911,           0,     157793
 63600,         92807,           29208,          16004,    517642,           0,     157905
 63700,         92937,           29238,          16078,    518679,           0,     158371
 63800,         93095,           29296,          15968,    519517,           0,     157550
 63900,         93246,           29347,          15981,    520619,           0,     157606
 64000,         93384,           29385,          16163,    521527,           0,     159414
 64100,         93538,           29439,          16479,    522534,           0,     166771
 64200,         93690,           29491,          16171,    523647,           0,     160259
 64300,         93835,           29536,          16253,    524585,           0,     161025
 64400,         93979,           29580,          16246,    525777,           0,     160732
 64500,         94129,           29630,          16290,    526859,           0,     161395
 64600,         94266,           29667,          16438,    527834,           0,     161405
 64700,         94406,           29707,          17508,    528833,           0,     164173
 64800,         94564,           29765,          16293,    529798,           0,     160892
 64900,         94718,           29819,          16334,    530947,           0,     165652
 65000,         94869,           29870,          16350,    532129,           0,     160280
 65100,         95023,           29924,          16279,    533130,           0,     160534
 65200,         95171,           29972,          16324,    534332,           0,     161256
 65300,         95330,           30031,          16246,    535503,           0,     161514
 65400,         95478,           30079,          16280,    536464,           0,     161624
 65500,         95616,           30117,          16477,    537852,           0,     161329
 65600,         95759,           30160,          16497,    538589,           0,     162441
 65700,         95911,           30212,          16566,    539166,           0,     163633
 65800,         96053,           30254,          16566,    539829,           0,     163020
 65900,         96188,           30289,          16492,    540251,           0,     163866
 66000,         96324,           30325,          16623,    541053,           0,     163500
 66100,         96490,           30391,          16580,    541598,           0,     164346
 66200,         96623,           30424,          16480,    542193,           0,     164381
 66300,         96777,           30478,          16628,    542963,           0,     164241
 66400,         96916,           30517,          16698,    543728,           0,     164075
 66500,         97078,           30579,          16464,    544652,           0,     163895
 66600,         97223,           30624,          16481,    545006,           0,     163789
 66700,         97363,           30664,          16508,    545818,           0,     163806
 66800,         97506,           30707,          16551,    546610,           0,     165160
 66900,         97649,           30750,          16545,    547116,           0,     164364
 67000,         97804,           30805,          16604,    548001,           0,     164491
 67100,         97948,           30849,          16588,    548752,           0,     167197
 67200,         98093,           30894,          17190,    549467,           0,     168860
 67300,         98233,           30934,          17118,    550087,           0,     174301
 67400,         98400,           31001,          17956,    550951,           0,     167368
 67500,         98547,           31048,          17017,    551869,           0,     166144
 67600,         98695,           31096,          16798,    552605,           0,     168678
 67700,         98851,           31152,          16772,    553300,           0,     166864
 67800,         99003,           31204,          16812,    553965,           0,     168711
 67900,         99140,           31241,          16945,    554611,           0,     169935
 68000,         99289,           31290,          16855,    555330,           0,     166860
 68100,         99436,           31337,          16989,    556198,           0,     167117
 68200,         99584,           31385,          16903,    556897,           0,     167363
 68300,         99727,           31428,          16891,    557658,           0,     167810
 68400,         99870,           31471,          16954,    558511,           0,     167976
 68500,        100020,           31521,          17009,    559281,           0,     168610
 68600,        100164,           31565,          17005,    560206,           0,     168410
 68700,        100313,           31614,          17020,    560841,           0,     168640
 68800,        100465,           31666,          17161,    561729,           0,     168962
 68900,        100617,           31718,          17086,    562333,           0,     169525
 69000,        100762,           31763,          17085,    563162,           0,     170059
 69100,        100912,           31813,          17110,    564012,           0,     169450
 69200,        101049,           31850,          17177,    564836,           0,     170073
 69300,        101198,           31899,          17219,    565831,           0,     170074
 69400,        101341,           31942,          17168,    566672,           0,     170390
 69500,        101488,           31989,          17204,    567601,           0,     170435
 69600,        101640,           32041,          17254,    568588,           0,     170954
 69700,        101779,           32080,          17276,    569267,           0,     174463
 69800,        101921,           32122,          17297,    569826,           0,     171509
 69900,        102081,           32182,          17340,    570617,           0,     171576
 70000,        102220,           32221,          17339,    571195,           0,     172089
 70100,        102378,           32279,          17352,    572214,           0,     173147
 70200,        102515,           32316,          17426,    572779,           0,     172427
 70300,        102663,           32364,          17395,    573620,           0,     172147
 70400,        102822,           32423,          17418,    574386,           0,     173274
 70500,        102971,           32472,          17576,    575113,           0,     174532
 70600,        103132,           32533,          17647,    575904,           0,     173800
 70700,        103283,           32584,          17757,    576800,           0,     174701
 70800,        103435,           32636,          17812,    577622,           0,     175990
 70900,        103593,           32694,          17426,    578347,           0,     175458
 71000,        103730,           32731,          17694,    579118,           0,     175345
 71100,        103878,           32779,          17614,    579928,           0,     174797
 71200,        104015,           32816,          17683,    580846,           0,     181287
 71300,        104178,           32879,          17769,    581712,           0,     175567
 71400,        104328,           32929,          17735,    582520,           0,     175363
 71500,        104474,           32975,          17783,    583598,           0,     175539
 71600,        104627,           33028,          17773,    584391,           0,     175902
 71700,        104770,           33071,          17763,    585425,           0,     176228
 71800,        104910,           33111,          17791,    586016,           0,     176338
 71900,        105057,           33158,          17813,    586881,           0,     197098
 72000,        105204,           33205,          18020,    587663,           0,     181288
 72100,        105351,           33252,          17917,    588458,           0,     177360
 72200,        105505,           33306,          17923,    589315,           0,     178159
 72300,        105644,           33345,          17957,    590043,           0,     178289
 72400,        105773,           33374,          17863,    590962,           0,     177935
 72500,        105919,           33420,          18017,    591731,           0,     178390
 72600,        106070,           33471,          17992,    592762,           0,     178647
 72700,        106225,           33526,          18015,    593770,           0,     178714
 72800,        106368,           33569,          18054,    594585,           0,     179276
 72900,        106515,           33616,          18085,    595522,           0,     179831
 73000,        106663,           33664,          18113,    596311,           0,     179574
 73100,        106814,           33715,          18130,    597256,           0,     180055
 73200,        106964,           33765,          18157,    598292,           0,     180098
 73300,        107104,           33805,          18181,    599258,           0,     180414
 73400,        107265,           33866,          18203,    600066,           0,     181216
 73500,        107411,           33912,          18254,    601055,           0,     181465
 73600,        107567,           33968,          18231,    602096,           0,     181670
 73700,        107707,           34008,          18275,    603437,           0,     204911
 73800,        107860,           34061,          18314,    603811,           0,     181723
 73900,        108017,           34118,          18362,    604555,           0,     182038
 74000,        108177,           34178,          18364,    605335,           0,     182179
 74100,        108311,           34212,          18530,    606047,           0,     182368
 74200,        108454,           34255,          18380,    606818,           0,     185862
 74300,        108593,           34294,          18449,    607535,           0,     183301
 74400,        108741,           34342,          18448,    608348,           0,     183262
 74500,        108874,           34375,          18463,    609180,           0,     183719
 74600,        109020,           34421,          18549,    609739,           0,     183712
 74700,        109156,           34457,          18403,    610708,           0,     184200
 74800,        109300,           34501,          18563,    611603,           0,     184265
 74900,        109456,           34557,          18640,    612096,           0,     184669
 75000,        109616,           34617,          24464,    613128,           0,     187055
 75100,        109758,           34659,          18616,    613783,           0,     185644
 75200,        109907,           34708,          18663,    614697,           0,     187830
 75300,        110056,           34757,          18697,    615424,           0,     185543
 75400,        110200,           34801,          18693,    616302,           0,     186403
 75500,        110340,           34841,          19402,    617213,           0,     190778
 75600,        110496,           34897,          19068,    618099,           0,     189774
 75700,        110637,           34938,          19121,    618947,           0,     191927
 75800,        110789,           34990,          18923,    619990,           0,     224538
 75900,        110931,           35032,          20380,    620721,           0,     200322
 76000,        111083,           35084,          19911,    621355,           0,     190103
 76100,        111238,           35139,          19297,    622406,           0,     189606
 76200,        111394,           35195,          19012,    623056,           0,     189277
 76300,        111542,           35243,          19329,    624061,           0,     198103
 76400,        111684,           35285,          19469,    624803,           0,     191688
 76500,        111831,           35332,          19210,    625558,           0,     193549
 76600,        111972,           35373,          19004,    626483,           0,     189418
 76700,        112113,           35414,          19088,    627476,           0,     188846
 76800,        112259,           35460,          19111,    628583,           0,     189283
 76900,        112401,           35502,          19134,    629355,           0,     189982
 77000,        112546,           35547,          19116,    630254,           0,     189619
 77100,        112693,           35594,          19193,    631109,           0,     190444
 77200,        112851,           35652,          19117,    631842,           0,     190254
 77300,        112999,           35700,          19181,    632975,           0,     192734
 77400,        113139,           35740,          19196,    633775,           0,     271652
 77500,        113286,           35787,          36027,    634744,           0,     371342
 77600,        113430,           35831,          38708,    635799,           0,     346538
 77700,        113571,           35872,          30627,    636649,           0,     193771
 77800,        113721,           35922,          19279,    637863,           0,     198530
 77900,        113870,           35971,          19403,    638587,           0,     194483
 78000,        114017,           36018,          19538,    639478,           0,     194977
 78100,        114163,           36064,          19608,    640181,           0,     197268
 78200,        114311,           36112,          19783,    640948,           0,     200871
 78300,        114450,           36151,          19785,    641853,           0,     195711
 78400,        114596,           36197,          19606,    642694,           0,     196018
 78500,        114749,           36250,          19685,    643544,           0,     197557
 78600,        114892,           36293,          19879,    644384,           0,     197344
 78700,        115023,           36324,          19840,    645447,           0,     294989
 78800,        115170,           36371,          32307,    646253,           0,     242079
 78900,        115323,           36424,          19791,    647255,           0,     197042
 79000,        115466,           36467,          19631,    647931,           0,     194997
 79100,        115618,           36519,          19675,    649009,           0,     195276
 79200,        115747,           36548,          19655,    649746,           0,     196509
 79300,        115889,           36590,          19675,    650650,           0,     195791
 79400,        116023,           36624,          19814,    651799,           0,     196274
 79500,        116170,           36671,          20081,    652658,           0,     196576
 79600,        116307,           36708,          20104,    653484,           0,     196589
 79700,        116458,           36759,          20123,    654665,           0,     197411
 79800,        116599,           36800,          20164,    655622,           0,     197026
 79900,        116746,           36847,          20170,    656730,           0,     197887
 80000,        116883,           36884,          19850,    657472,           0,     197576
 80100,        117038,           36939,          20035,    658323,           0,     199094
 80200,        117178,           36979,          20715,    659302,           0,     198571
 80300,        117321,           37022,          19889,    660150,           0,     198416
 80400,        117467,           37068,          19942,    661275,           0,     199194
 80500,        117615,           37116,          20243,    662084,           0,     199064
 80600,        117756,           37157,          19998,    663025,           0,     199713
 80700,        117901,           37202,          20020,    663956,           0,     199393
 80800,        118047,           37248,          20033,    665117,           0,     199743
 80900,        118191,           37292,          20313,    666304,           0,     200332
 81000,        118335,           37336,          20114,    667019,           0,     200346
 81100,        118478,           37379,          20102,    668027,           0,     200539
 81200,        118613,           37414,          20146,    668907,           0,     200919
 81300,        118767,           37468,          20117,    669984,           0,     202090
 81400,        118922,           37523,          20205,    671084,           0,     202001
 81500,        119073,           37574,          20250,    672153,           0,     202363
 81600,        119208,           37609,          20160,    673171,           0,     202058
 81700,        119352,           37653,          20270,    674284,           0,     202303
 81800,        119508,           37709,          20334,    675399,           0,     202791
 81900,        119642,           37743,          20308,    676553,           0,     207132
 82000,        119788,           37789,          20733,    677382,           0,     208029
 82100,        119948,           37849,          20504,    677858,           0,     206857
 82200,        120103,           37904,          20456,    678500,           0,     203814
 82300,        120250,           37951,          20418,    679243,           0,     203996
 82400,        120385,           37986,          20484,    680103,           0,     209151
 82500,        120540,           38041,          20736,    680779,           0,     207957
 82600,        120701,           38102,          20848,    681468,           0,     206999
 82700,        120844,           38145,          20551,    682441,           0,     221299
 82800,        120999,           38200,          20591,    683179,           0,     205545
 82900,        121141,           38242,          20553,    683827,           0,     205384
 83000,        121283,           38284,          20583,    684755,           0,     205612
 83100,        121413,           38314,          20611,    685345,           0,     206763
 83200,        121570,           38371,          21019,    686037,           0,     207717
 83300,        121720,           38421,          20767,    686976,           0,     207806
 83400,        121867,           38468,          20738,    687750,           0,     207744
 83500,        122014,           38515,          21594,    688509,           0,     208297
 83600,        122161,           38562,          20784,    689416,           0,     207851
 83700,        122297,           38598,          20879,    690248,           0,     208456
 83800,        122453,           38654,          20887,    691266,           0,     207775
 83900,        122603,           38704,          20903,    692277,           0,     208378
 84000,        122747,           38748,          20886,    693066,           0,     208955
 84100,        122886,           38787,          21695,    693654,           0,     211385
 84200,        123033,           38834,          20959,    694496,           0,     209063
 84300,        123170,           38871,          20984,    695238,           0,     209547
 84400,        123319,           38920,          20969,    696093,           0,     209828
 84500,        123451,           38952,          20941,    696874,           0,     209926
 84600,        123605,           39006,          21050,    697690,           0,     210242
 84700,        123734,           39035,          21023,    698527,           0,     218137
 84800,        123870,           39071,          21034,    699409,           0,     210851
 84900,        124011,           39112,          21032,    700329,           0,     210548
 85000,        124157,           39158,          21067,    701422,           0,     210871
 85100,        124318,           39219,          21134,    702153,           0,     211126
 85200,        124465,           39266,          21146,    703077,           0,     211431
 85300,        124612,           39313,          21150,    703814,           0,     211781
 85400,        124749,           39350,          21186,    704765,           0,     212784
 85500,        124884,           39385,          21231,    705776,           0,     213627
 85600,        125021,           39422,          21221,    706493,           0,     212474
 85700,        125164,           39465,          21242,    707593,           0,     212638
 85800,        125310,           39511,          21289,    708503,           0,     212819
 85900,        125456,           39557,          21314,    709519,           0,     214264
 86000,        125608,           39609,          22216,    710698,           0,     213836
 86100,        125757,           39658,          21361,    711373,           0,     213647
 86200,        125902,           39703,          21363,    712016,           0,     214693
 86300,        126046,           39747,          21542,    712913,           0,     216032
 86400,        126203,           39804,          21416,    713725,           0,     214410
 86500,        126357,           39858,          21451,    714605,           0,     214589
 86600,        126501,           39902,          21511,    715264,           0,     215071
 86700,        126631,           39932,          21515,    716235,           0,     215178
 86800,        126778,           39979,          21549,    716997,           0,     215317
 86900,        126934,           40035,          21523,    717931,           0,     216246
 87000,        127082,           40083,          21560,    718882,           0,     215955
 87100,        127225,           40126,          21565,    719739,           0,     216102
 87200,        127365,           40166,          21628,    720604,           0,     216429
 87300,        127513,           40214,          21631,    721340,           0,     217666
 87400,        127681,           40282,          21688,    722102,           0,     217150
 87500,        127817,           40318,          21677,    723323,           0,     217801
 87600,        127958,           40359,          21761,    724010,           0,     218416
 87700,        128096,           40397,          21813,    725119,           0,     217823
 87800,        128241,           40442,          21789,    726098,           0,     221302
 87900,        128386,           40487,          21855,    727172,           0,     218483
 88000,        128527,           40528,          21875,    728147,           0,     218624
 88100,        128658,           40559,          21847,    729065,           0,     219281
 88200,        128808,           40609,          21858,    729858,           0,     219152
 88300,        128970,           40671,          21905,    730710,           0,     220284
 88400,        129113,           40714,          21904,    731620,           0,     220152
 88500,        129261,           40762,          21945,    732473,           0,     220205
 88600,        129391,           40792,          21960,    733376,           0,     220247
 88700,        129542,           40843,          21976,    734482,           0,     220482
 88800,        129686,           40887,          22077,    735341,           0,     221004
 88900,        129833,           40934,          22031,    736331,           0,     220982
 89000,        129958,           40959,          22054,    737408,           0,     221971
 89100,        130096,           40997,          22073,    738412,           0,     222611
 89200,        130247,           41048,          22205,    739271,           0,     222634
 89300,        130396,           41097,          22153,    740288,           0,     222291
 89400,        130551,           41152,          22199,    741195,           0,     223452
 89500,        130686,           41187,          22171,    742206,           0,     222774
 89600,        130832,           41233,          22244,    743306,           0,     226230
 89700,        130971,           41272,          22279,    744252,           0,     224130
 89800,        131109,           41310,          22238,    745340,           0,     223426
 89900,        131254,           41355,          22296,    746503,           0,     223952
 90000,        131403,           41404,          22374,    747401,           0,     224132
 90100,        131540,           41441,          22332,    748705,           0,     224432
 90200,        131680,           41481,          22352,    749463,           0,     224746
 90300,        131839,           41540,          22427,    750150,           0,     225247
 90400,        131991,           41592,          22485,    750796,           0,     225875
 90500,        132125,           41626,          22417,    751747,           0,     225727
 90600,        132275,           41676,          22490,    752574,           0,     225991
 90700,        132416,           41717,          22501,    753335,           0,     226063
 90800,        132559,           41760,          22523,    754322,           0,     226275
 90900,        132712,           41813,          22520,    755109,           0,     227246
 91000,        132864,           41865,          22600,    755983,           0,     227033
 91100,        133021,           41922,          22554,    756936,           0,     228239
 91200,        133172,           41973,          22690,    757719,           0,     227670
 91300,        133320,           42021,          23579,    758721,           0,     236436
 91400,        133479,           42080,          22811,    759573,           0,     232920
 91500,        133624,           42125,          25376,    760531,           0,     228883
 91600,        133764,           42165,          22817,    761298,           0,     228719
 91700,        133908,           42209,          22773,    762229,           0,     229182
 91800,        134057,           42258,          22809,    763233,           0,     232175
 91900,        134193,           42294,          22794,    764254,           0,     230089
 92000,        134329,           42330,          23100,    764999,           0,     230916
 92100,        134473,           42374,          22849,    766213,           0,     230560
 92200,        134625,           42426,          22834,    767159,           0,     230358
 92300,        134772,           42473,          22933,    767813,           0,     231619
 92400,        134913,           42514,          22946,    768831,           0,     231621
 92500,        135044,           42545,          22963,    769618,           0,     232376
 92600,        135198,           42599,          23024,    770404,           0,     231883
 92700,        135347,           42648,          23265,    771530,           0,     232290
 92800,        135485,           42686,          23099,    772429,           0,     232327
 92900,        135631,           42732,          23110,    773386,           0,     232321
 93000,        135774,           42775,          23055,    774193,           0,     240909
 93100,        135925,           42826,          23070,    775486,           0,     236020
 93200,        136079,           42880,          23334,    776408,           0,     238857
 93300,        136224,           42925,          23217,    777367,           0,     233270
 93400,        136375,           42976,          23169,    778341,           0,     234014
 93500,        136517,           43018,          23182,    779249,           0,     233744
 93600,        136654,           43055,          23347,    780457,           0,     234158
 93700,        136795,           43096,          23236,    781317,           0,     234491
 93800,        136937,           43138,          23263,    782380,           0,     234527
 93900,        137084,           43185,          23279,    783418,           0,     234936
 94000,        137241,           43242,          23369,    784514,           0,     234996
 94100,        137399,           43300,          23319,    785630,           0,     235430
 94200,        137536,           43337,          23322,    786711,           0,     235689
 94300,        137687,           43388,          23367,    787471,           0,     236683
 94400,        137832,           43433,          23619,    788408,           0,     236392
 94500,        137984,           43485,          23468,    789248,           0,     236434
 94600,        138135,           43536,          23517,    790264,           0,     237473
 94700,        138286,           43587,          23515,    791207,           0,     264917
 94800,        138434,           43635,          23673,    792110,           0,     240615
 94900,        138583,           43684,          23518,    793072,           0,     238270
 95000,        138736,           43737,          23572,    794047,           0,     237950
 95100,        138884,           43785,          23581,    795035,           0,     238409
 95200,        139028,           43829,          24037,    795954,           0,     239159
 95300,        139182,           43883,          23638,    797133,           0,     238883
 95400,        139342,           43943,          23669,    797861,           0,     239546
 95500,        139495,           43996,          23670,    798998,           0,     239399
 95600,        139640,           44041,          23968,    800018,           0,     239684
 95700,        139806,           44107,          23756,    800912,           0,     240459
 95800,        139953,           44154,          23788,    801990,           0,     241000
 95900,        140107,           44208,          24419,    802930,           0,     243674
 96000,        140263,           44264,          24178,    804060,           0,     243758
 96100,        140400,           44301,          24151,    805164,           0,     242340
 96200,        140550,           44351,          23857,    806231,           0,     252696
 96300,        140699,           44400,          24092,    807346,           0,     242902
 96400,        140837,           44438,          24030,    808233,           0,     245254
 96500,        140986,           44487,          24130,    809283,           0,     243184
 96600,        141125,           44526,          24086,    810223,           0,     243109
 96700,        141272,           44573,          24003,    811158,           0,     251513
 96800,        141430,           44631,          24193,    812257,           0,     246872
 96900,        141576,           44677,          24125,    813154,           0,     244724
 97000,        141717,           44718,          24154,    814334,           0,     246911
 97100,        141871,           44772,          24238,    815370,           0,     244982
 97200,        142021,           44822,          24299,    816626,           0,     261352
 97300,        142175,           44876,          24656,    817725,           0,     259689
 97400,        142313,           44914,          47241,    818749,           0,     252288
 97500,        142450,           44951,          24580,    819765,           0,     255907
 97600,        142583,           44984,          24384,    820903,           0,     248206
 97700,        142720,           45021,          24266,    821772,           0,     249839
 97800,        142862,           45063,          24907,    823174,           0,     247828
 97900,        143006,           45107,          24322,    824170,           0,     246479
 98000,        143149,           45150,          24418,    825350,           0,     253712
 98100,        143302,           45203,          24446,    826536,           0,     247429
 98200,        143450,           45251,          24559,    827820,           0,     247330
 98300,        143606,           45307,          24370,    829004,           0,     247771
 98400,        143754,           45355,          24498,    829669,           0,     248123
 98500,        143902,           45403,          24439,    830269,           0,     248701
 98600,        144036,           45437,          24467,    830937,           0,     248819
 98700,        144190,           45491,          24518,    831639,           0,     248885
 98800,        144340,           45541,          24682,    832363,           0,     250813
 98900,        144498,           45599,          24882,    832962,           0,     249280
 99000,        144640,           45641,          24733,    833727,           0,     249583
 99100,        144782,           45683,          24602,    834366,           0,     250024
 99200,        144935,           45736,          24693,    835238,           0,     251552
 99300,        145082,           45783,          24662,    836001,           0,     250794
 99400,        145222,           45823,          24689,    836857,           0,     250686
 99500,        145362,           45863,          24698,    837639,           0,     250621
 99600,        145513,           45914,          24846,    838188,           0,     253868
 99700,        145659,           45960,          24747,    839154,           0,     251313
 99800,        145806,           46007,          24890,    839891,           0,     258812
 99900,        145948,           46049,          24953,    840650,           0,     251501
100000,        146088,           46089,          24929,    841422,           0,     251987
