   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 247,         15307,           15065,           3650,      1658,           0,        463
 248,         15412,           15169,           3677,      1660,           0,        473
 249,         15477,           15233,           3712,      1667,           0,        470
 250,         15490,           15245,           3698,      1681,           0,        469
 251,         15503,           15257,           3720,      1683,           0,        472
 252,         15621,           15374,           3763,      1703,           0,        480
 253,         15769,           15521,           3766,      1703,           0,        478
 254,         15802,           15553,           3767,      1712,           0,        483
 255,         15933,           15683,           3808,      1715,           0,        481
 256,         16183,           15932,           3877,      1734,           0,        492
 257,         16408,           16156,           3916,      1743,           0,        486
 258,         16665,           16412,           3972,      1740,           0,        486
 259,         16796,           16542,           4144,      1754,           0,        498
 260,         16854,           16599,           4034,      1748,           0,        493
 261,         17113,           16857,           4126,      1759,           0,        504
 262,         17342,           17085,           4224,      1776,           0,        508
 263,         17597,           17339,           4209,      1785,           0,        503
 264,         17803,           17544,           4261,      1796,           0,        504
 265,         17876,           17616,           4265,      1803,           0,        504
 266,         17925,           17664,           4374,      1804,           0,        508
 267,         18047,           17785,           4329,      1823,           0,        521
 268,         18259,           17996,           4441,      1816,           0,        519
 269,         18350,           18086,           4461,      1826,           0,        521
 270,         18510,           18245,           4508,      1847,           0,        526
 271,         18687,           18421,           4546,      1848,           0,        529
 272,         18949,           18682,           4609,      1868,           0,        532
 273,         18988,           18720,           4620,      1876,           0,        535
 274,         19048,           18779,           4645,      1879,           0,        535
 275,         19146,           18876,           4652,      1889,           0,        537
 276,         19338,           19067,           4707,      1895,           0,        544
 277,         19443,           19171,           4734,      1907,           0,        545
 278,         19464,           19191,           4736,      1905,           0,        542
 279,         19523,           19249,           4756,      1914,           0,        545
 280,         19673,           19398,           4791,      1919,           0,        546
 281,         19787,           19511,           4825,      1925,           0,        575
 282,         20023,           19746,           5066,      1947,           0,        586
 283,         20118,           19840,           4981,      1948,           0,        555
 284,         20314,           20035,           4955,      1956,           0,        556
 285,         20320,           20040,           4942,      1965,           0,        551
 286,         20573,           20292,           4931,      1975,           0,        550
 287,         20582,           20300,           4929,      1989,           0,        555
 288,         20603,           20320,           4931,      1992,           0,        557
 289,         20724,           20440,           4954,      2001,           0,        557
 290,         20929,           20644,           5010,      2013,           0,        560
 291,         21152,           20866,           5064,      2019,           0,        562
 292,         21410,           21123,           5125,      2032,           0,        566
 293,         21682,           21394,           5212,      2036,           0,        568
 294,         21843,           21554,           5253,      2045,           0,        567
 295,         21889,           21599,           5234,      2067,           0,        579
 296,         22050,           21759,           5268,      2050,           0,        571
 297,         22113,           21821,           5303,      2061,           0,        576
 298,         22281,           21988,           5332,      2070,           0,        579
 299,         22519,           22225,           5402,      2082,           0,        586
 300,         22660,           22365,           5419,      2096,           0,        589
 301,         22837,           22541,           5464,      2099,           0,        586
 302,         23000,           22703,           5543,      2105,           0,        589
 303,         23234,           22936,           5553,      2111,           0,        591
 304,         23500,           23201,           5627,      2118,           0,        596
 305,         23716,           23416,           5716,      2124,           0,        596
 306,         23835,           23534,           5709,      2146,           0,        597
 307,         23868,           23566,           5722,      2147,           0,        600
 308,         23956,           23653,           5775,      2166,           0,        605
 309,         24159,           23855,           5776,      2171,           0,        626
 310,         24283,           23978,           5815,      2167,           0,        607
 311,         24463,           24157,           5879,      2182,           0,        616
 312,         24640,           24333,           5902,      2195,           0,        609
 313,         24713,           24405,           5975,      2207,           0,        617
 314,         24913,           24604,           5980,      2211,           0,        617
 315,         25215,           24905,           6084,      2222,           0,        619
 316,         25412,           25101,           6087,      2231,           0,        618
 317,         25450,           25138,           6092,      2235,           0,        624
 318,         25563,           25250,           6171,      2247,           0,        625
 319,         25664,           25350,           6155,      2262,           0,        633
 320,         25723,           25408,           6181,      2264,           0,        629
 321,         25726,           25410,           6175,      2273,           0,        636
 322,         25838,           25521,           6233,      2284,           0,        638
 323,         26112,           25794,           6255,      2293,           0,        638
 324,         26117,           25798,           6258,      2307,           0,        678
 325,         26323,           26003,           6315,      2320,           0,        644
 326,         26505,           26184,           6357,      2323,           0,        645
 327,         26575,           26253,           6385,      2328,           0,        653
 328,         26701,           26378,           6412,      2335,           0,        651
 329,         26782,           26458,           6437,      2344,           0,        651
 330,         26802,           26477,           6426,      2345,           0,        653
 331,         27120,           26794,           6500,      2360,           0,        655
 332,         27125,           26798,           6563,      2350,           0,        652
 333,         27374,           27046,           6582,      2363,           0,        694
 334,         27404,           27075,           6587,      2384,           0,        663
 335,         27492,           27162,           6598,      2390,           0,        667
 336,         27510,           27179,           6617,      2409,           0,        687
 337,         27759,           27427,           6697,      2421,           0,        702
 338,         27898,           27565,           6721,      2421,           0,        677
 339,         27964,           27630,           6730,      2431,           0,        676
 340,         28161,           27826,           6850,      2437,           0,        678
 341,         28339,           28003,           6808,      2439,           0,        678
 342,         28539,           28202,           7007,      2440,           0,        681
 343,         28844,           28506,           6950,      2460,           0,        688
 344,         28864,           28525,           7159,      2476,           0,        692
 345,         28870,           28530,           6972,      2486,           0,        701
 346,         29148,           28807,           7065,      2492,           0,        694
 347,         29470,           29128,           7150,      2504,           0,        708
 348,         29595,           29252,           7166,      2508,           0,        694
 349,         29832,           29488,           7184,      2515,           0,        705
 350,         30163,           29818,           7321,      2522,           0,        712
 351,         30196,           29850,           7341,      2543,           0,        708
 352,         30502,           30155,           7450,      2550,           0,        704
 353,         30661,           30313,           7398,      2562,           0,        707
 354,         30999,           30650,           7510,      2574,           0,        710
 355,         31235,           30885,           7709,      2575,           0,        735
 356,         31469,           31118,           7607,      2572,           0,        714
 357,         31496,           31144,           7627,      2585,           0,        712
 358,         31581,           31228,           7655,      2596,           0,        723
 359,         31903,           31549,           7747,      2613,           0,        723
 360,         31975,           31620,           7764,      2614,           0,        727
 361,         32202,           31846,           7819,      2621,           0,        725
 362,         32492,           32135,           7885,      2624,           0,        727
 363,         32704,           32346,           7936,      2623,           0,        763
 364,         33028,           32669,           8031,      2667,           0,        731
 365,         33065,           32705,           8010,      2670,           0,        743
 366,         33324,           32963,           8108,      2671,           0,        750
 367,         33516,           33154,           8124,      2685,           0,        742
 368,         33529,           33166,           8122,      2671,           0,        738
 369,         33717,           33353,           8174,      2680,           0,        739
 370,         33913,           33548,           8234,      2684,           0,        740
 371,         33997,           33631,           8260,      2693,           0,        748
 372,         34205,           33838,           8321,      2708,           0,        748
 373,         34466,           34098,           8404,      2720,           0,        775
 374,         34522,           34153,           8531,      2737,           0,        781
 375,         34531,           34161,           8533,      2730,           0,        755
 376,         34589,           34218,           8366,      2734,           0,        758
 377,         34803,           34431,           8505,      2746,           0,        776
 378,         35062,           34689,           8683,      2768,           0,        778
 379,         35257,           34883,           8693,      2767,           0,        780
 380,         35567,           35192,           8775,      2775,           0,        766
 381,         35938,           35562,           8816,      2774,           0,        787
 382,         36039,           35662,           8897,      2792,           0,        794
 383,         36421,           36043,           9032,      2805,           0,        810
 384,         36746,           36367,           9074,      2803,           0,        773
 385,         36972,           36592,           9006,      2812,           0,        777
 386,         37178,           36797,           9003,      2822,           0,        812
 387,         37310,           36928,           9168,      2836,           0,        787
 388,         37429,           37046,           9136,      2836,           0,        789
 389,         37507,           37123,           9131,      2841,           0,        787
 390,         37838,           37453,           9176,      2859,           0,        790
 391,         37984,           37598,           9270,      2865,           0,        809
 392,         38182,           37795,           9310,      2877,           0,        792
