   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 782,           781,               0,            132,      3637,           0,       1373
 783,           782,               0,            131,      3642,           0,       1376
 784,           783,               0,            132,      3648,           0,       1386
 785,           784,               0,            132,      3651,           0,       1379
 786,           785,               0,            133,      3655,           0,       1380
 787,           786,               0,            133,      3659,           0,       1379
 788,           787,               0,            133,      3664,           0,       1382
 789,           788,               0,            133,      3668,           0,       1384
 790,           789,               0,            136,      3673,           0,       1389
 791,           790,               0,            133,      3678,           0,       1388
 792,           791,               0,            134,      3684,           0,       1391
 793,           792,               0,            134,      3688,           0,       1394
 794,           793,               0,            132,      3693,           0,       1396
 795,           794,               0,            134,      3698,           0,       1399
 796,           795,               0,            133,      3704,           0,       1403
 797,           796,               0,            134,      3709,           0,       1403
 798,           797,               0,            135,      3715,           0,       1402
 799,           798,               0,            135,      3721,           0,       1405
 800,           799,               0,            135,      3728,           0,       1408
 801,           800,               0,            135,      3731,           0,       1412
 802,           801,               0,            135,      3735,           0,       1413
 803,           802,               0,            135,      3739,           0,       1415
 804,           803,               0,            135,      3744,           0,       1418
 805,           804,               0,            137,      3748,           0,       1419
 806,           805,               0,            135,      3753,           0,       1418
 807,           806,               0,            138,      3758,           0,       1420
 808,           807,               0,            136,      3764,           0,       1425
 809,           808,               0,            136,      3768,           0,       1424
 810,           809,               0,            136,      3773,           0,       1424
 811,           810,               0,            138,      3778,           0,       1432
 812,           811,               0,            138,      3784,           0,       1456
 813,           812,               0,            143,      3789,           0,       1459
 814,           813,               0,            138,      3795,           0,       1435
 815,           814,               0,            138,      3801,           0,       1442
 816,           815,               0,            138,      3808,           0,       1439
 817,           816,               0,            138,      3812,           0,       1441
 818,           817,               0,            139,      3817,           0,       1448
 819,           818,               0,            139,      3822,           0,       1448
 820,           819,               0,            139,      3828,           0,       1450
 821,           820,               0,            138,      3833,           0,       1450
 822,           821,               0,            139,      3839,           0,       1452
 823,           822,               0,            141,      3845,           0,       1456
 824,           823,               0,            141,      3852,           0,       1456
 825,           824,               0,            139,      3857,           0,       1462
 826,           825,               0,            140,      3863,           0,       1464
 827,           826,               0,            141,      3869,           0,       1479
 828,           827,               0,            144,      3876,           0,       1471
 829,           828,               0,            142,      3882,           0,       1475
 830,           829,               0,            142,      3889,           0,       1475
 831,           830,               0,            142,      3896,           0,       1475
 832,           831,               0,            142,      3904,           0,       1478
 833,           832,               0,            143,      3907,           0,       1480
 834,           833,               0,            142,      3911,           0,       1486
 835,           834,               0,            143,      3915,           0,       1485
 836,           835,               0,            143,      3920,           0,       1482
 837,           836,               0,            143,      3924,           0,       1488
 838,           837,               0,            146,      3929,           0,       1507
 839,           838,               0,            147,      3934,           0,       1488
 840,           839,               0,            144,      3940,           0,       1487
 841,           840,               0,            144,      3944,           0,       1495
 842,           841,               0,            143,      3949,           0,       1492
 843,           842,               0,            144,      3954,           0,       1497
 844,           843,               0,            145,      3960,           0,       1497
 845,           844,               0,            145,      3965,           0,       1500
 846,           845,               0,            144,      3971,           0,       1501
 847,           846,               0,            144,      3977,           0,       1506
 848,           847,               0,            144,      3984,           0,       1503
 849,           848,               0,            146,      3988,           0,       1510
 850,           849,               0,            145,      3993,           0,       1510
 851,           850,               0,            145,      3998,           0,       1512
 852,           851,               0,            146,      4004,           0,       1512
 853,           852,               0,            147,      4009,           0,       1515
 854,           853,               0,            146,      4015,           0,       1516
 855,           854,               0,            146,      4021,           0,       1517
 856,           855,               0,            148,      4028,           0,       1524
 857,           856,               0,            147,      4033,           0,       1526
 858,           857,               0,            147,      4039,           0,       1523
 859,           858,               0,            146,      4045,           0,       1526
 860,           859,               0,            148,      4052,           0,       1530
 861,           860,               0,            149,      4058,           0,       1533
 862,           861,               0,            149,      4065,           0,       1533
 863,           862,               0,            148,      4072,           0,       1533
 864,           863,               0,            150,      4080,           0,       1536
 865,           864,               0,            152,      4084,           0,       1537
 866,           865,               0,            150,      4089,           0,       1544
 867,           866,               0,            152,      4094,           0,       1540
 868,           867,               0,            150,      4100,           0,       1542
 869,           868,               0,            149,      4105,           0,       1543
 870,           869,               0,            150,      4111,           0,       1548
 871,           870,               0,            149,      4117,           0,       1553
 872,           871,               0,            149,      4124,           0,       1567
 873,           872,               0,            150,      4129,           0,       1552
 874,           873,               0,            150,      4135,           0,       1554
 875,           874,               0,            150,      4141,           0,       1559
 876,           875,               0,            151,      4148,           0,       1564
 877,           876,               0,            150,      4154,           0,       1558
 878,           877,               0,            150,      4161,           0,       1562
 879,           878,               0,            151,      4168,           0,       1567
 880,           879,               0,            153,      4176,           0,       1567
 881,           880,               0,            153,      4181,           0,       1577
 882,           881,               0,            151,      4187,           0,       1577
 883,           882,               0,            152,      4193,           0,       1578
 884,           883,               0,            153,      4200,           0,       1597
 885,           884,               0,            154,      4206,           0,       1587
 886,           885,               0,            153,      4213,           0,       1583
 887,           886,               0,            154,      4220,           0,       1590
 888,           887,               0,            153,      4228,           0,       1590
 889,           888,               0,            154,      4234,           0,       1596
 890,           889,               0,            154,      4241,           0,       1589
 891,           890,               0,            154,      4248,           0,       1600
 892,           891,               0,            156,      4256,           0,       1600
 893,           892,               0,            156,      4263,           0,       1602
 894,           893,               0,            154,      4271,           0,       1610
 895,           894,               0,            156,      4279,           0,       1600
 896,           895,               0,            155,      4288,           0,       1607
 897,           896,               0,            156,      4291,           0,       1609
 898,           897,               0,            156,      4295,           0,       1610
 899,           898,               0,            156,      4299,           0,       1616
 900,           899,               0,            156,      4304,           0,       1610
 901,           900,               0,            157,      4308,           0,       1614
 902,           901,               0,            157,      4313,           0,       1647
 903,           902,               0,            158,      4318,           0,       1619
 904,           903,               0,            163,      4324,           0,       1628
 905,           904,               0,            157,      4328,           0,       1621
 906,           905,               0,            157,      4333,           0,       1628
 907,           906,               0,            158,      4338,           0,       1625
 908,           907,               0,            161,      4344,           0,       1630
 909,           908,               0,            161,      4349,           0,       1632
 910,           909,               0,            159,      4355,           0,       1632
 911,           910,               0,            159,      4361,           0,       1634
 912,           911,               0,            160,      4368,           0,       1641
 913,           912,               0,            158,      4372,           0,       1645
 914,           913,               0,            159,      4377,           0,       1640
 915,           914,               0,            160,      4382,           0,       1645
 916,           915,               0,            159,      4388,           0,       1645
 917,           916,               0,            160,      4393,           0,       1646
 918,           917,               0,            160,      4399,           0,       1653
 919,           918,               0,            162,      4405,           0,       1651
 920,           919,               0,            161,      4412,           0,       1657
 921,           920,               0,            161,      4417,           0,       1653
 922,           921,               0,            161,      4423,           0,       1658
 923,           922,               0,            161,      4429,           0,       1662
 924,           923,               0,            162,      4436,           0,       1662
 925,           924,               0,            162,      4442,           0,       1664
 926,           925,               0,            163,      4449,           0,       1666
 927,           926,               0,            162,      4456,           0,       1667
 928,           927,               0,            161,      4464,           0,       1672
 929,           928,               0,            163,      4468,           0,       1668
 930,           929,               0,            165,      4473,           0,       1672
 931,           930,               0,            161,      4478,           0,       1673
 932,           931,               0,            163,      4484,           0,       1674
 933,           932,               0,            167,      4489,           0,       1681
 934,           933,               0,            164,      4495,           0,       1688
 935,           934,               0,            164,      4501,           0,       1679
 936,           935,               0,            164,      4508,           0,       1678
 937,           936,               0,            163,      4513,           0,       1687
 938,           937,               0,            163,      4519,           0,       1682
 939,           938,               0,            165,      4525,           0,       1688
 940,           939,               0,            165,      4532,           0,       1691
 941,           940,               0,            164,      4538,           0,       1692
 942,           941,               0,            163,      4545,           0,       1701
 943,           942,               0,            173,      4552,           0,       1692
 944,           943,               0,            161,      4560,           0,       1683
 945,           944,               0,            158,      4565,           0,       1692
 946,           945,               0,            156,      4571,           0,       1692
 947,           946,               0,            155,      4577,           0,       1693
 948,           947,               0,            155,      4584,           0,       1708
 949,           948,               0,            159,      4590,           0,       1697
 950,           949,               0,            159,      4597,           0,       1698
 951,           950,               0,            155,      4604,           0,       1708
 952,           951,               0,            161,      4612,           0,       1702
 953,           952,               0,            156,      4618,           0,       1701
 954,           953,               0,            159,      4625,           0,       1709
 955,           954,               0,            159,      4632,           0,       1708
 956,           955,               0,            158,      4640,           0,       1717
 957,           956,               0,            157,      4647,           0,       1713
 958,           957,               0,            158,      4655,           0,       1741
 959,           958,               0,            205,      4663,           0,       1904
 960,           959,               0,            157,      4672,           0,       1727
 961,           960,               0,            159,      4676,           0,       1730
 962,           961,               0,            159,      4681,           0,       1730
 963,           962,               0,            159,      4686,           0,       1739
 964,           963,               0,            159,      4692,           0,       1751
 965,           964,               0,            164,      4697,           0,       1813
 966,           965,               0,            167,      4703,           0,       1737
 967,           966,               0,            159,      4709,           0,       1741
 968,           967,               0,            159,      4716,           0,       1743
 969,           968,               0,            159,      4721,           0,       1745
 970,           969,               0,            159,      4727,           0,       1748
 971,           970,               0,            160,      4733,           0,       1749
 972,           971,               0,            161,      4740,           0,       1782
 973,           972,               0,            163,      4746,           0,       1749
 974,           973,               0,            160,      4753,           0,       1759
 975,           974,               0,            165,      4760,           0,       1758
 976,           975,               0,            161,      4768,           0,       1791
 977,           976,               0,            162,      4773,           0,       1759
 978,           977,               0,            162,      4779,           0,       1766
 979,           978,               0,            163,      4785,           0,       1774
 980,           979,               0,            163,      4792,           0,       1770
 981,           980,               0,            163,      4798,           0,       1776
 982,           981,               0,            162,      4805,           0,       1773
 983,           982,               0,            163,      4812,           0,       1778
 984,           983,               0,            163,      4820,           0,       1796
 985,           984,               0,            166,      4826,           0,       1817
 986,           985,               0,            167,      4833,           0,       1814
 987,           986,               0,            164,      4840,           0,       1790
 988,           987,               0,            164,      4848,           0,       1794
